,date,supplier_name,scrap_code,value,weight
171,2020-01-15,ΕΚΑΝ ΑΒΕΕ (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),50010,3422.5,27380
172,2020-02-12,ΕΚΑΝ ΑΒΕΕ (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),50004,3450.0,27600
173,2020-02-11,ΕΚΑΝ ΑΒΕΕ (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),50004,3675.0,29400
174,2020-01-30,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,291.64,2536
175,2020-01-30,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,317.0,2536
176,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,323.38,2812
177,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,327.75,2850
178,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,330.28,2872
179,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,334.42,2908
180,2020-02-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50007,315.84,3008
181,2020-02-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,345.92,3008
182,2020-01-25,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50007,587.58,5596
183,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,644.0,5600
184,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,644.92,5608
185,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,685.4,5960
186,2020-01-30,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,686.78,5972
187,2020-02-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,752.0,6016
188,2020-02-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,752.0,6016
189,2020-02-20,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50005,680.26,6020
190,2020-01-25,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,1275.58,11092
191,2020-01-25,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,1399.0,11192
192,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,1402.0,11216
193,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,1392.0,11136
194,2020-02-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50005,1348.32,11932
195,2020-01-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,1772.5,14180
196,2020-01-28,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,1772.5,14180
197,2020-02-07,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,1933.75,15470
198,2020-02-07,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,1946.25,15570
199,2020-01-30,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,2536.0,20288
200,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,2782.5,22260
201,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,2950.0,23600
202,2020-01-30,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,2986.0,23888
203,2020-02-20,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,3010.0,24080
204,2020-03-09,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,3146.0,25168
205,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,3183.75,25470
206,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,3193.5,25548
207,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,3241.5,25932
208,2020-03-06,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50010,3512.5,28100
209,2020-02-18,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),50002,3762.5,30100
210,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1408.75,11270
211,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1073.5,11300
212,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1321.35,11490
213,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1324.8,11520
214,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1328.25,11550
215,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1346.65,11710
216,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1121.95,11810
217,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1374.25,11950
218,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1298.35,11290
219,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1404.15,12210
220,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1406.45,12230
221,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1407.6,12240
222,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1299.5,11300
223,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1417.95,12330
224,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1424.85,12390
225,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1427.15,12410
226,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1429.45,12430
227,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1370.8,11920
228,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1375.4,11960
229,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1438.65,12510
230,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1439.8,12520
231,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1572.5,12580
232,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1451.3,12620
233,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1596.25,12770
234,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1392.65,12110
235,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1475.45,12830
236,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1228.35,12930
237,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1490.4,12960
238,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1401.85,12190
239,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1416.8,12320
240,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50181,1149.3,12770
241,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1421.4,12360
242,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1430.6,12440
243,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1528.35,13290
244,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50181,1205.1,13390
245,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1545.6,13440
246,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1442.1,12540
247,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1555.95,13530
248,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1575.5,13700
249,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1582.4,13760
250,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1727.5,13820
251,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1503.05,13070
252,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1537.55,13370
253,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1757.5,14060
254,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1619.2,14080
255,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1773.75,14190
256,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1634.15,14210
257,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50003,1654.85,14390
258,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1386.05,14590
259,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1688.2,14680
260,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1845.0,14760
261,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1622.65,14110
262,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1744.55,15170
263,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1456.35,15330
264,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1920.0,15360
265,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1772.15,15410
266,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1664.05,14470
267,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1480.1,15580
268,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1794.0,15600
269,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1727.3,15020
270,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1762.95,15330
271,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1821.6,15840
272,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1751.45,15230
273,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1698.55,14770
274,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1769.85,15390
275,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1526.65,16070
276,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2015.0,16120
277,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1869.9,16260
278,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1776.75,15450
279,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,1903.75,15230
280,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1785.95,15530
281,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1895.2,16480
282,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1897.5,16500
283,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1852.65,16110
284,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1823.9,15860
285,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2075.0,16600
286,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1827.35,15890
287,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1583.65,16670
288,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1923.95,16730
289,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1928.55,16770
290,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1933.15,16810
291,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1937.75,16850
292,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1608.35,16930
293,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1948.1,16940
294,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2120.0,16960
295,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1951.55,16970
296,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2122.5,16980
297,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1856.1,16140
298,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1958.45,17030
299,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1873.35,16290
300,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1920.5,16700
301,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1978.0,17200
302,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1980.3,17220
303,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1874.5,16300
304,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1926.25,16750
305,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1994.1,17340
306,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2172.5,17380
307,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2003.3,17420
308,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1905.55,16570
309,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2004.45,17430
310,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1917.05,16670
311,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2007.9,17460
312,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50010,2182.5,17460
313,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1943.5,16900
314,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2010.2,17480
315,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1905.55,16570
316,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2019.4,17560
317,2020-03-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1950.4,16960
318,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2027.45,17630
319,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2028.6,17640
320,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1922.8,16720
321,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2030.9,17660
322,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2035.5,17700
323,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2047.0,17800
324,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,1960.75,17050
325,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2050.45,17830
326,2020-02-07,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50009,1695.75,17850
327,2020-02-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2059.65,17910
328,2020-03-06,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,50000,2061.95,17930
